FlightDate,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE,Cancelled,Diverted,RoutePair,Direction,Month,DepHourLocal,Delayed_by_15 min,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015-07-13,WN,3150,ATL,LAX,1620,1758.0,98.0,1810,1923.0,73.0,290.0,265.0,1947,0,0,ATL-LAX,ATL→LAX,7,16,1.0,0.0,0.0,73.0,0.0,0.0
2015-07-13,B6,606,ORD,JFK,1634,1701.0,27.0,2005,2003.0,-2.0,151.0,122.0,740,0,0,JFK-ORD,ORD→JFK,7,16,0.0,,,,,
2015-07-13,AA,131,JFK,ORD,1705,1700.0,-5.0,1911,1840.0,-31.0,186.0,160.0,740,0,0,JFK-ORD,JFK→ORD,7,17,0.0,,,,,
2015-07-13,DL,81,ATL,LAX,1720,1725.0,5.0,1910,1848.0,-22.0,290.0,263.0,1947,0,0,ATL-LAX,ATL→LAX,7,17,0.0,,,,,
2015-07-13,F9,1479,ATL,LAX,1735,1727.0,-8.0,1915,1909.0,-6.0,280.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,7,17,0.0,,,,,
2015-07-13,AA,1249,ATL,LAX,1835,1832.0,-3.0,2020,2003.0,-17.0,285.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,7,18,0.0,,,,,
2015-07-13,AA,1305,ORD,JFK,1845,1910.0,25.0,2220,2215.0,-5.0,155.0,125.0,740,0,0,JFK-ORD,ORD→JFK,7,18,0.0,,,,,
2015-07-13,DL,17,ATL,LAX,1930,2112.0,102.0,2120,2309.0,109.0,290.0,297.0,1947,0,0,ATL-LAX,ATL→LAX,7,19,1.0,7.0,0.0,0.0,102.0,0.0
2015-07-13,B6,105,JFK,ORD,2030,2114.0,44.0,2221,2333.0,72.0,171.0,199.0,740,0,0,JFK-ORD,JFK→ORD,7,20,1.0,72.0,0.0,0.0,0.0,0.0
2015-07-13,B6,1106,ORD,JFK,2034,2255.0,141.0,2353,156.0,123.0,139.0,121.0,740,0,0,JFK-ORD,ORD→JFK,7,20,1.0,0.0,0.0,3.0,120.0,0.0
2015-07-13,DL,2255,ATL,LAX,2046,2046.0,0.0,2235,2223.0,-12.0,289.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,7,20,0.0,,,,,
2015-07-13,WN,860,ATL,LAX,2105,2109.0,4.0,2250,2238.0,-12.0,285.0,269.0,1947,0,0,ATL-LAX,ATL→LAX,7,21,0.0,,,,,
2015-07-13,DL,2355,ATL,LAX,2150,2223.0,33.0,2339,2359.0,20.0,289.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,7,21,1.0,0.0,0.0,20.0,0.0,0.0
2015-07-13,DL,1354,LAX,ATL,2210,2344.0,94.0,529,657.0,88.0,259.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,1.0,0.0,0.0,22.0,66.0,0.0
2015-07-13,AA,1116,LAX,ATL,2230,2230.0,0.0,606,544.0,-22.0,276.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,0.0,,,,,
2015-07-13,F9,1478,LAX,ATL,2300,2303.0,3.0,635,646.0,11.0,275.0,283.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,0.0,,,,,
2015-07-13,DL,1254,LAX,ATL,2359,25.0,26.0,716,736.0,20.0,257.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,1.0,20.0,0.0,0.0,0.0,0.0
2015-07-14,DL,1154,LAX,ATL,54,124.0,30.0,815,838.0,23.0,261.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,0,1.0,0.0,0.0,8.0,15.0,0.0
2015-07-14,DL,2254,LAX,ATL,530,527.0,-3.0,1255,1247.0,-8.0,265.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,7,5,0.0,,,,,
2015-07-14,B6,106,ORD,JFK,600,553.0,-7.0,912,851.0,-21.0,132.0,118.0,740,0,0,JFK-ORD,ORD→JFK,7,6,0.0,,,,,
2015-07-14,DL,2154,LAX,ATL,630,630.0,0.0,1400,1349.0,-11.0,270.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,7,6,0.0,,,,,
2015-07-14,B6,905,JFK,ORD,636,628.0,-8.0,809,750.0,-19.0,153.0,142.0,740,0,0,JFK-ORD,JFK→ORD,7,6,0.0,,,,,
2015-07-14,AA,999,JFK,ORD,705,701.0,-4.0,851,827.0,-24.0,166.0,146.0,740,0,0,JFK-ORD,JFK→ORD,7,7,0.0,,,,,
2015-07-14,WN,4912,LAX,ATL,710,721.0,11.0,1440,1435.0,-5.0,270.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-14,AA,2515,ATL,LAX,715,707.0,-8.0,856,843.0,-13.0,281.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,0.0,,,,,
2015-07-14,DL,1255,ATL,LAX,725,725.0,0.0,855,844.0,-11.0,270.0,259.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,0.0,,,,,
2015-07-14,DL,80,LAX,ATL,745,743.0,-2.0,1514,1449.0,-25.0,269.0,246.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-14,DL,110,ATL,LAX,810,1226.0,256.0,940,1357.0,257.0,270.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,1.0,1.0,0.0,256.0,0.0,0.0
2015-07-14,WN,491,ATL,LAX,835,859.0,24.0,1025,1029.0,4.0,290.0,270.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,0.0,,,,,
2015-07-14,DL,16,LAX,ATL,915,921.0,6.0,1650,1635.0,-15.0,275.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,9,0.0,,,,,
2015-07-14,DL,1455,ATL,LAX,959,956.0,-3.0,1145,1212.0,27.0,286.0,316.0,1947,0,0,ATL-LAX,ATL→LAX,7,9,1.0,27.0,0.0,0.0,0.0,0.0
2015-07-14,AA,1249,LAX,ATL,1000,1109.0,69.0,1736,1829.0,53.0,276.0,260.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,1.0,0.0,0.0,53.0,0.0,0.0
2015-07-14,DL,101,LAX,ATL,1040,1040.0,0.0,1817,1747.0,-30.0,277.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,0.0,,,,,
2015-07-14,B6,1105,JFK,ORD,1043,1046.0,3.0,1216,1206.0,-10.0,153.0,140.0,740,0,0,JFK-ORD,JFK→ORD,7,10,0.0,,,,,
2015-07-14,DL,1555,ATL,LAX,1058,1125.0,27.0,1240,1302.0,22.0,282.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,7,10,1.0,22.0,0.0,0.0,0.0,0.0
2015-07-14,WN,551,LAX,ATL,1100,1118.0,18.0,1830,1946.0,,270.0,,1947,0,1,ATL-LAX,LAX→ATL,7,11,,,,,,
2015-07-14,DL,1655,ATL,LAX,1206,1211.0,5.0,1345,1345.0,0.0,279.0,274.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-14,DL,1754,LAX,ATL,1210,1218.0,8.0,1945,1954.0,9.0,275.0,276.0,1947,0,0,ATL-LAX,LAX→ATL,7,12,0.0,,,,,
2015-07-14,AA,2437,ATL,LAX,1230,1231.0,1.0,1411,1414.0,3.0,281.0,283.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-14,B6,605,JFK,ORD,1256,1251.0,-5.0,1436,1457.0,21.0,160.0,186.0,740,0,0,JFK-ORD,JFK→ORD,7,12,1.0,21.0,0.0,0.0,0.0,0.0
2015-07-14,AA,130,ORD,JFK,1308,1325.0,17.0,1628,1951.0,,140.0,,740,0,1,JFK-ORD,ORD→JFK,7,13,,,,,,
2015-07-14,B6,906,ORD,JFK,1312,1611.0,179.0,1640,1954.0,194.0,148.0,163.0,740,0,0,JFK-ORD,ORD→JFK,7,13,1.0,194.0,0.0,0.0,0.0,0.0
2015-07-14,DL,1654,LAX,ATL,1320,1401.0,41.0,2054,2247.0,113.0,274.0,346.0,1947,0,0,ATL-LAX,LAX→ATL,7,13,1.0,72.0,0.0,7.0,34.0,0.0
2015-07-14,DL,1755,ATL,LAX,1350,1358.0,8.0,1540,1526.0,-14.0,290.0,268.0,1947,0,0,ATL-LAX,ATL→LAX,7,13,0.0,,,,,
2015-07-14,WN,3665,LAX,ATL,1350,1442.0,52.0,2125,34.0,,275.0,,1947,0,1,ATL-LAX,LAX→ATL,7,13,,,,,,
2015-07-14,DL,1554,LAX,ATL,1450,1454.0,4.0,2215,35.0,,265.0,,1947,0,1,ATL-LAX,LAX→ATL,7,14,,,,,,
2015-07-14,DL,370,ATL,LAX,1500,1503.0,3.0,1645,1645.0,0.0,285.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,7,15,0.0,,,,,
2015-07-14,AA,2513,LAX,ATL,1615,1612.0,-3.0,2348,5.0,17.0,273.0,293.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,1.0,17.0,0.0,0.0,0.0,0.0
2015-07-14,DL,2220,LAX,ATL,1615,1612.0,-3.0,2340,2340.0,0.0,265.0,268.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,0.0,,,,,
2015-07-14,DL,1955,ATL,LAX,1620,1623.0,3.0,1810,1754.0,-16.0,290.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,7,16,0.0,,,,,
2015-07-14,WN,3150,ATL,LAX,1620,1629.0,9.0,1810,1811.0,1.0,290.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,7,16,0.0,,,,,
2015-07-14,B6,606,ORD,JFK,1634,,,2005,,,151.0,,740,1,0,JFK-ORD,ORD→JFK,7,16,,,,,,
2015-07-14,AA,131,JFK,ORD,1705,1856.0,111.0,1911,2034.0,83.0,186.0,158.0,740,0,0,JFK-ORD,JFK→ORD,7,17,1.0,0.0,0.0,6.0,77.0,0.0
2015-07-14,DL,81,ATL,LAX,1720,1720.0,0.0,1910,1856.0,-14.0,290.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,7,17,0.0,,,,,
2015-07-14,F9,1479,ATL,LAX,1735,1733.0,-2.0,1915,1908.0,-7.0,280.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,7,17,0.0,,,,,
2015-07-14,AA,1249,ATL,LAX,1835,1916.0,41.0,2020,2038.0,18.0,285.0,262.0,1947,0,0,ATL-LAX,ATL→LAX,7,18,1.0,0.0,0.0,3.0,15.0,0.0
2015-07-14,AA,1305,ORD,JFK,1845,1916.0,31.0,2220,2232.0,12.0,155.0,136.0,740,0,0,JFK-ORD,ORD→JFK,7,18,0.0,,,,,
2015-07-14,DL,17,ATL,LAX,1930,1930.0,0.0,2120,2106.0,-14.0,290.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,7,19,0.0,,,,,
2015-07-14,B6,105,JFK,ORD,2029,,,2220,,,171.0,,740,1,0,JFK-ORD,JFK→ORD,7,20,,,,,,
2015-07-14,B6,1106,ORD,JFK,2034,2040.0,6.0,2353,2352.0,-1.0,139.0,132.0,740,0,0,JFK-ORD,ORD→JFK,7,20,0.0,,,,,
2015-07-14,DL,2355,ATL,LAX,2046,2045.0,-1.0,2231,2247.0,16.0,285.0,302.0,1947,0,0,ATL-LAX,ATL→LAX,7,20,1.0,16.0,0.0,0.0,0.0,0.0
2015-07-14,WN,860,ATL,LAX,2105,2327.0,142.0,2250,116.0,146.0,285.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,7,21,1.0,4.0,0.0,0.0,37.0,105.0
2015-07-14,DL,1354,LAX,ATL,2210,2231.0,21.0,529,538.0,9.0,259.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,0.0,,,,,
2015-07-14,AA,1116,LAX,ATL,2230,2222.0,-8.0,606,535.0,-31.0,276.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,0.0,,,,,
2015-07-14,F9,1478,LAX,ATL,2300,2350.0,50.0,635,711.0,36.0,275.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,1.0,0.0,0.0,0.0,36.0,0.0
2015-07-14,DL,1254,LAX,ATL,2325,2335.0,10.0,648,649.0,1.0,263.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,0.0,,,,,
2015-07-15,DL,2254,LAX,ATL,530,529.0,-1.0,1255,1250.0,-5.0,265.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,7,5,0.0,,,,,
2015-07-15,B6,106,ORD,JFK,600,559.0,-1.0,912,921.0,9.0,132.0,142.0,740,0,0,JFK-ORD,ORD→JFK,7,6,0.0,,,,,
2015-07-15,DL,2154,LAX,ATL,630,631.0,1.0,1400,1339.0,-21.0,270.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,7,6,0.0,,,,,
2015-07-15,B6,905,JFK,ORD,636,629.0,-7.0,809,825.0,16.0,153.0,176.0,740,0,0,JFK-ORD,JFK→ORD,7,6,1.0,16.0,0.0,0.0,0.0,0.0
2015-07-15,AA,999,JFK,ORD,705,717.0,12.0,851,912.0,21.0,166.0,175.0,740,0,0,JFK-ORD,JFK→ORD,7,7,1.0,9.0,0.0,12.0,0.0,0.0
2015-07-15,WN,4912,LAX,ATL,710,710.0,0.0,1440,1429.0,-11.0,270.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-15,AA,2515,ATL,LAX,715,711.0,-4.0,856,845.0,-11.0,281.0,274.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,0.0,,,,,
2015-07-15,DL,1255,ATL,LAX,725,724.0,-1.0,855,845.0,-10.0,270.0,261.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,0.0,,,,,
2015-07-15,DL,80,LAX,ATL,745,742.0,-3.0,1514,1449.0,-25.0,269.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-15,DL,110,ATL,LAX,831,850.0,19.0,1005,1018.0,13.0,274.0,268.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,0.0,,,,,
2015-07-15,WN,491,ATL,LAX,835,832.0,-3.0,1025,1002.0,-23.0,290.0,270.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,0.0,,,,,
2015-07-15,DL,16,LAX,ATL,920,924.0,4.0,1655,1645.0,-10.0,275.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,7,9,0.0,,,,,
2015-07-15,DL,1455,ATL,LAX,959,957.0,-2.0,1145,1150.0,5.0,286.0,293.0,1947,0,0,ATL-LAX,ATL→LAX,7,9,0.0,,,,,
2015-07-15,AA,1249,LAX,ATL,1000,951.0,-9.0,1736,1721.0,-15.0,276.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,0.0,,,,,
2015-07-15,DL,101,LAX,ATL,1040,1039.0,-1.0,1817,1757.0,-20.0,277.0,258.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,0.0,,,,,
2015-07-15,B6,1105,JFK,ORD,1043,1109.0,26.0,1216,1247.0,31.0,153.0,158.0,740,0,0,JFK-ORD,JFK→ORD,7,10,1.0,5.0,0.0,19.0,7.0,0.0
2015-07-15,DL,1555,ATL,LAX,1058,1101.0,3.0,1240,1224.0,-16.0,282.0,263.0,1947,0,0,ATL-LAX,ATL→LAX,7,10,0.0,,,,,
2015-07-15,WN,551,LAX,ATL,1100,1108.0,8.0,1830,1822.0,-8.0,270.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,11,0.0,,,,,
2015-07-15,DL,1655,ATL,LAX,1206,1209.0,3.0,1345,1324.0,-21.0,279.0,255.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-15,DL,1754,LAX,ATL,1210,1215.0,5.0,1945,1943.0,-2.0,275.0,268.0,1947,0,0,ATL-LAX,LAX→ATL,7,12,0.0,,,,,
2015-07-15,AA,2437,ATL,LAX,1230,1225.0,-5.0,1411,1421.0,10.0,281.0,296.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-15,B6,605,JFK,ORD,1256,1451.0,115.0,1436,1616.0,100.0,160.0,145.0,740,0,0,JFK-ORD,JFK→ORD,7,12,1.0,0.0,0.0,0.0,41.0,59.0
2015-07-15,AA,130,ORD,JFK,1308,1313.0,5.0,1628,1656.0,28.0,140.0,163.0,740,0,0,JFK-ORD,ORD→JFK,7,13,1.0,28.0,0.0,0.0,0.0,0.0
2015-07-15,B6,906,ORD,JFK,1312,1327.0,15.0,1640,1710.0,30.0,148.0,163.0,740,0,0,JFK-ORD,ORD→JFK,7,13,1.0,15.0,0.0,0.0,15.0,0.0
2015-07-15,DL,1654,LAX,ATL,1320,1321.0,1.0,2054,2038.0,-16.0,274.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,7,13,0.0,,,,,
2015-07-15,DL,1755,ATL,LAX,1350,1357.0,7.0,1540,1542.0,2.0,290.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,7,13,0.0,,,,,
2015-07-15,WN,3665,LAX,ATL,1350,1353.0,3.0,2125,2106.0,-19.0,275.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,7,13,0.0,,,,,
2015-07-15,DL,1554,LAX,ATL,1450,1459.0,9.0,2215,2217.0,2.0,265.0,258.0,1947,0,0,ATL-LAX,LAX→ATL,7,14,0.0,,,,,
2015-07-15,DL,370,ATL,LAX,1500,1459.0,-1.0,1645,1633.0,-12.0,285.0,274.0,1947,0,0,ATL-LAX,ATL→LAX,7,15,0.0,,,,,
2015-07-15,AA,2513,LAX,ATL,1615,1648.0,33.0,2348,18.0,30.0,273.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,1.0,0.0,0.0,30.0,0.0,0.0
2015-07-15,DL,2220,LAX,ATL,1615,1611.0,-4.0,2340,2327.0,-13.0,265.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,0.0,,,,,
2015-07-15,DL,1955,ATL,LAX,1620,1619.0,-1.0,1810,1855.0,45.0,290.0,336.0,1947,0,0,ATL-LAX,ATL→LAX,7,16,1.0,45.0,0.0,0.0,0.0,0.0
2015-07-15,WN,3150,ATL,LAX,1620,1638.0,18.0,1810,1827.0,17.0,290.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,7,16,1.0,0.0,0.0,3.0,14.0,0.0
2015-07-15,B6,606,ORD,JFK,1634,1822.0,108.0,2005,2134.0,89.0,151.0,132.0,740,0,0,JFK-ORD,ORD→JFK,7,16,1.0,39.0,0.0,0.0,50.0,0.0
2015-07-15,AA,131,JFK,ORD,1705,1756.0,51.0,1911,2004.0,53.0,186.0,188.0,740,0,0,JFK-ORD,JFK→ORD,7,17,1.0,2.0,0.0,18.0,33.0,0.0
2015-07-15,DL,81,ATL,LAX,1720,1721.0,1.0,1910,1907.0,-3.0,290.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,7,17,0.0,,,,,
2015-07-15,F9,1479,ATL,LAX,1735,1733.0,-2.0,1915,2037.0,,280.0,,1947,0,1,ATL-LAX,ATL→LAX,7,17,,,,,,
2015-07-15,AA,1249,ATL,LAX,1835,1829.0,-6.0,2020,2009.0,-11.0,285.0,280.0,1947,0,0,ATL-LAX,ATL→LAX,7,18,0.0,,,,,
2015-07-15,AA,1305,ORD,JFK,1845,2123.0,158.0,2220,34.0,134.0,155.0,131.0,740,0,0,JFK-ORD,ORD→JFK,7,18,1.0,0.0,0.0,59.0,75.0,0.0
2015-07-15,DL,17,ATL,LAX,1930,1930.0,0.0,2120,2112.0,-8.0,290.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,7,19,0.0,,,,,
2015-07-15,B6,105,JFK,ORD,2030,2213.0,103.0,2221,5.0,104.0,171.0,172.0,740,0,0,JFK-ORD,JFK→ORD,7,20,1.0,1.0,0.0,14.0,89.0,0.0
2015-07-15,B6,1106,ORD,JFK,2034,2154.0,80.0,2353,104.0,71.0,139.0,130.0,740,0,0,JFK-ORD,ORD→JFK,7,20,1.0,0.0,0.0,12.0,59.0,0.0
2015-07-15,DL,2255,ATL,LAX,2046,2056.0,10.0,2235,2243.0,8.0,289.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,7,20,0.0,,,,,
2015-07-15,WN,860,ATL,LAX,2105,2133.0,28.0,2250,2312.0,22.0,285.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,7,21,1.0,0.0,0.0,16.0,6.0,0.0
2015-07-15,DL,2355,ATL,LAX,2150,2150.0,0.0,2339,2337.0,-2.0,289.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,7,21,0.0,,,,,
2015-07-15,DL,1354,LAX,ATL,2210,2210.0,0.0,529,533.0,4.0,259.0,263.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,0.0,,,,,
2015-07-15,AA,1116,LAX,ATL,2230,2226.0,-4.0,606,552.0,-14.0,276.0,266.0,1947,0,0,ATL-LAX,LAX→ATL,7,22,0.0,,,,,
2015-07-15,F9,1478,LAX,ATL,2300,2312.0,12.0,635,646.0,11.0,275.0,274.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,0.0,,,,,
2015-07-15,DL,1254,LAX,ATL,2359,21.0,22.0,716,743.0,27.0,257.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,7,23,1.0,5.0,0.0,22.0,0.0,0.0
2015-07-16,DL,1154,LAX,ATL,54,55.0,1.0,815,800.0,-15.0,261.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,7,0,0.0,,,,,
2015-07-16,DL,2254,LAX,ATL,530,525.0,-5.0,1255,1241.0,-14.0,265.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,7,5,0.0,,,,,
2015-07-16,B6,106,ORD,JFK,600,554.0,-6.0,912,854.0,-18.0,132.0,120.0,740,0,0,JFK-ORD,ORD→JFK,7,6,0.0,,,,,
2015-07-16,DL,2154,LAX,ATL,630,628.0,-2.0,1400,1347.0,-13.0,270.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,7,6,0.0,,,,,
2015-07-16,B6,905,JFK,ORD,636,632.0,-4.0,809,754.0,-15.0,153.0,142.0,740,0,0,JFK-ORD,JFK→ORD,7,6,0.0,,,,,
2015-07-16,AA,999,JFK,ORD,705,705.0,0.0,851,835.0,-16.0,166.0,150.0,740,0,0,JFK-ORD,JFK→ORD,7,7,0.0,,,,,
2015-07-16,WN,4912,LAX,ATL,710,711.0,1.0,1440,1416.0,-24.0,270.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-16,AA,2515,ATL,LAX,715,706.0,-9.0,856,925.0,29.0,281.0,319.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,1.0,29.0,0.0,0.0,0.0,0.0
2015-07-16,DL,1255,ATL,LAX,725,727.0,2.0,855,847.0,-8.0,270.0,260.0,1947,0,0,ATL-LAX,ATL→LAX,7,7,0.0,,,,,
2015-07-16,DL,80,LAX,ATL,745,743.0,-2.0,1514,1456.0,-18.0,269.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,7,7,0.0,,,,,
2015-07-16,DL,110,ATL,LAX,831,842.0,11.0,1005,1018.0,13.0,274.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,0.0,,,,,
2015-07-16,WN,491,ATL,LAX,835,834.0,-1.0,1025,1011.0,-14.0,290.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,7,8,0.0,,,,,
2015-07-16,DL,16,LAX,ATL,915,934.0,19.0,1650,1642.0,-8.0,275.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,7,9,0.0,,,,,
2015-07-16,DL,1455,ATL,LAX,959,958.0,-1.0,1145,1202.0,17.0,286.0,304.0,1947,0,0,ATL-LAX,ATL→LAX,7,9,1.0,17.0,0.0,0.0,0.0,0.0
2015-07-16,AA,1249,LAX,ATL,1000,1007.0,7.0,1736,1731.0,-5.0,276.0,264.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,0.0,,,,,
2015-07-16,B6,1105,JFK,ORD,1017,1014.0,-3.0,1156,1126.0,-30.0,159.0,132.0,740,0,0,JFK-ORD,JFK→ORD,7,10,0.0,,,,,
2015-07-16,DL,101,LAX,ATL,1040,1040.0,0.0,1817,1754.0,-23.0,277.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,7,10,0.0,,,,,
2015-07-16,DL,1555,ATL,LAX,1058,1106.0,8.0,1240,1257.0,17.0,282.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,7,10,1.0,9.0,0.0,8.0,0.0,0.0
2015-07-16,WN,551,LAX,ATL,1100,1105.0,5.0,1830,1822.0,-8.0,270.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,7,11,0.0,,,,,
2015-07-16,DL,1655,ATL,LAX,1206,1205.0,-1.0,1345,1346.0,1.0,279.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-16,DL,1754,LAX,ATL,1210,1211.0,1.0,1945,1933.0,-12.0,275.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,7,12,0.0,,,,,
2015-07-16,AA,2437,ATL,LAX,1230,1228.0,-2.0,1411,1403.0,-8.0,281.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,7,12,0.0,,,,,
2015-07-16,B6,605,JFK,ORD,1256,1254.0,-2.0,1436,1403.0,-33.0,160.0,129.0,740,0,0,JFK-ORD,JFK→ORD,7,12,0.0,,,,,
2015-07-16,B6,906,ORD,JFK,1302,1258.0,-4.0,1630,1559.0,-31.0,148.0,121.0,740,0,0,JFK-ORD,ORD→JFK,7,13,0.0,,,,,
2015-07-16,AA,130,ORD,JFK,1308,1314.0,6.0,1628,1618.0,-10.0,140.0,124.0,740,0,0,JFK-ORD,ORD→JFK,7,13,0.0,,,,,
2015-07-16,DL,1654,LAX,ATL,1320,1323.0,3.0,2054,2033.0,-21.0,274.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,7,13,0.0,,,,,
2015-07-16,DL,1755,ATL,LAX,1350,1348.0,-2.0,1540,1542.0,2.0,290.0,294.0,1947,0,0,ATL-LAX,ATL→LAX,7,13,0.0,,,,,
2015-07-16,WN,3665,LAX,ATL,1350,1355.0,5.0,2125,2140.0,15.0,275.0,285.0,1947,0,0,ATL-LAX,LAX→ATL,7,13,1.0,15.0,0.0,0.0,0.0,0.0
2015-07-16,DL,1554,LAX,ATL,1450,1459.0,9.0,2215,2200.0,-15.0,265.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,7,14,0.0,,,,,
2015-07-16,DL,370,ATL,LAX,1500,1503.0,3.0,1645,1632.0,-13.0,285.0,269.0,1947,0,0,ATL-LAX,ATL→LAX,7,15,0.0,,,,,
2015-07-16,AA,2513,LAX,ATL,1615,1607.0,-8.0,2348,2335.0,-13.0,273.0,268.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,0.0,,,,,
2015-07-16,DL,2220,LAX,ATL,1615,1613.0,-2.0,2340,2316.0,-24.0,265.0,243.0,1947,0,0,ATL-LAX,LAX→ATL,7,16,0.0,,,,,
